Transaction ID,Customer ID,Category,Item,Price Per Unit,Quantity,Total Spent,Payment Method,Location,Transaction Date,Discount Applied,Profit,Country,State,Region
TXN_1003940,CUST_06,Furniture,Item_5_FUR,11,9,99,Digital Wallet,Online,4/22/2022,FALSE,13858,United States,Florida,South
TXN_2444260,CUST_01,Furniture,Item_1_FUR,5,6,30,Cash,Online,7/15/2023,,15775,United States,North Carolina,South
TXN_5204789,CUST_04,Furniture,Item_2_FUR,6.5,8,52,Digital Wallet,Online,11/5/2022,TRUE,11866,United States,Georgia,South
TXN_5926128,CUST_02,Furniture,Item_21_FUR,35,5,175,Digital Wallet,Online,7/21/2023,,-2830,United States,Texas,Central
TXN_6928167,CUST_10,Furniture,Item_24_FUR,39.5,8,316,Credit Card,In-store,6/20/2022,FALSE,10848,United States,Florida,South
TXN_2558306,CUST_15,Furniture,Item_8_FUR,15.5,10,155,Credit Card,Online,8/2/2023,TRUE,5224,United States,New Jersey,East
TXN_9852381,CUST_21,Furniture,Item_21_FUR,35,4,140,Cash,In-store,1/5/2022,FALSE,-3874,United States,Massachusetts,East
TXN_8227894,CUST_24,Furniture,Item_23_FUR,38,10,380,Credit Card,In-store,7/2/2022,,-5280,United States,California,West
TXN_5985666,CUST_09,Furniture,Item_23_FUR,38,8,304,Credit Card,Online,7/13/2023,FALSE,10840,United States,Massachusetts,East
TXN_8649002,CUST_25,Furniture,Item_23_FUR,38,5,190,Credit Card,In-store,3/2/2022,,16034,United States,Massachusetts,East
TXN_5993328,CUST_16,Furniture,Item_25_FUR,41,1,41,Credit Card,In-store,9/2/2022,TRUE,-1381,United States,California,West
TXN_1345478,CUST_12,Furniture,Item_14_FUR,24.5,5,122.5,Credit Card,In-store,7/23/2023,,6171,United States,California,West
TXN_9874492,CUST_25,Furniture,Item_14_FUR,24.5,5,122.5,Cash,In-store,6/26/2024,,3418,United States,Washington,West
TXN_3741544,CUST_05,Furniture,Item_11_FUR,20,3,60,Cash,In-store,7/28/2023,,10143,United States,New Jersey,East
TXN_2568580,CUST_02,Furniture,Item_23_FUR,38,8,304,Credit Card,In-store,2/12/2022,,4391,United States,Connecticut,East
TXN_7234193,CUST_12,Furniture,Item_24_FUR,39.5,1,39.5,Digital Wallet,Online,6/5/2024,FALSE,-878,United States,Ohio,East
TXN_6237980,CUST_01,Furniture,Item_13_FUR,23,8,184,Cash,Online,8/12/2024,FALSE,7397,United States,Illinois,Central
TXN_7109690,CUST_19,Furniture,Item_6_FUR,12.5,7,87.5,Credit Card,In-store,1/29/2023,,-2999,United States,Pennsylvania,East
TXN_9980491,CUST_17,Furniture,Item_11_FUR,20,4,80,Digital Wallet,In-store,11/28/2023,,-2356,United States,Rhode Island,East
TXN_7476250,CUST_12,Furniture,Item_2_FUR,6.5,7,45.5,Digital Wallet,In-store,10/29/2023,,11447,United States,Texas,Central
TXN_7518278,CUST_07,Furniture,Item_24_FUR,39.5,1,39.5,Digital Wallet,In-store,4/11/2024,FALSE,-2394,United States,Texas,Central
TXN_5894246,CUST_14,Furniture,Item_5_FUR,11,2,22,Digital Wallet,In-store,5/9/2022,FALSE,16111,United States,Tennessee,South
TXN_2248111,CUST_20,Furniture,Item_3_FUR,8,10,80,Digital Wallet,In-store,5/25/2024,TRUE,15225,United States,Pennsylvania,East
TXN_8133054,CUST_12,Furniture,Item_5_FUR,11,2,22,Credit Card,Online,2/9/2024,FALSE,13473,United States,New York,East
TXN_4266749,CUST_11,Furniture,,,7,266,Cash,In-store,8/10/2022,TRUE,8856,United States,New York,East
TXN_7029443,CUST_01,Furniture,Item_11_FUR,20,6,120,Cash,In-store,2/8/2024,,3751,United States,Washington,West
TXN_8449935,CUST_06,Furniture,Item_8_FUR,15.5,7,108.5,Credit Card,In-store,12/13/2024,FALSE,7364,United States,Virginia,South
TXN_7412715,CUST_19,Furniture,Item_5_FUR,11,3,33,Cash,In-store,10/23/2022,,-3965,United States,New York,East
TXN_1953026,CUST_03,Furniture,Item_15_FUR,26,4,104,Digital Wallet,Online,11/19/2024,,2198,United States,California,West
TXN_8889008,CUST_09,Furniture,Item_8_FUR,15.5,1,15.5,Credit Card,In-store,4/13/2022,FALSE,-2762,United States,Texas,Central
TXN_9279801,CUST_03,Furniture,,39.5,,,Credit Card,In-store,5/27/2022,,-4045,United States,Texas,Central
TXN_4247005,CUST_01,Furniture,Item_10_FUR,18.5,6,111,Credit Card,Online,2/4/2022,FALSE,-5963,United States,New Jersey,East
TXN_4477071,CUST_20,Furniture,Item_21_FUR,35,1,35,Cash,Online,8/28/2023,FALSE,9714,United States,California,West
TXN_7949162,CUST_11,Furniture,Item_6_FUR,12.5,4,50,Credit Card,In-store,1/1/2022,,3372,United States,Michigan,Central
TXN_5147764,CUST_01,Furniture,,,5,32.5,Credit Card,Online,9/6/2023,TRUE,1830,United States,Michigan,Central
TXN_5449031,CUST_23,Furniture,Item_25_FUR,41,4,164,Digital Wallet,Online,11/22/2024,FALSE,-2425,United States,Georgia,South
TXN_1384868,CUST_10,Furniture,Item_2_FUR,6.5,1,6.5,Credit Card,In-store,9/27/2023,TRUE,12350,United States,Texas,Central
TXN_9164663,CUST_14,Furniture,Item_16_FUR,27.5,4,110,Cash,In-store,2/11/2023,FALSE,-1505,United States,Illinois,Central
TXN_2450919,CUST_15,Furniture,,14,,,Cash,Online,4/11/2024,TRUE,-6031,United States,Texas,Central
TXN_4274237,CUST_05,Furniture,Item_19_FUR,32,7,224,Cash,In-store,11/26/2023,TRUE,-410,United States,Kentucky,South
TXN_5257621,CUST_20,Furniture,Item_20_FUR,33.5,8,268,Digital Wallet,Online,12/1/2023,,-6840,United States,Colorado,West
TXN_1877576,CUST_17,Furniture,Item_15_FUR,26,3,78,Digital Wallet,Online,1/13/2022,FALSE,-6292,United States,Florida,South
TXN_4853688,CUST_21,Furniture,Item_1_FUR,5,8,40,Credit Card,Online,2/15/2023,TRUE,13391,United States,Texas,Central
TXN_9210011,CUST_22,Furniture,Item_11_FUR,20,2,40,Digital Wallet,Online,8/5/2024,FALSE,12738,United States,California,West
TXN_6733308,CUST_20,Furniture,Item_19_FUR,32,9,288,Cash,Online,2/16/2024,,10980,United States,California,West
TXN_3268417,CUST_04,Furniture,Item_25_FUR,41,9,369,Credit Card,In-store,7/7/2023,,-4770,United States,Washington,West
TXN_1118794,CUST_06,Furniture,Item_1_FUR,5,2,10,Credit Card,Online,2/5/2024,TRUE,6635,United States,Florida,South
TXN_8761612,CUST_08,Furniture,Item_17_FUR,29,5,145,Digital Wallet,Online,6/25/2022,,11666,United States,New York,East
TXN_3604299,CUST_07,Furniture,Item_24_FUR,39.5,4,158,Digital Wallet,Online,1/23/2022,TRUE,-5309,United States,Kentucky,South
TXN_4685476,CUST_25,Furniture,Item_14_FUR,24.5,2,49,Cash,Online,8/9/2024,TRUE,7036,United States,Kentucky,South
TXN_2937151,CUST_06,Furniture,Item_12_FUR,21.5,6,129,Credit Card,Online,5/24/2024,FALSE,-1009,United States,Washington,West
TXN_3361053,CUST_19,Furniture,Item_6_FUR,12.5,9,112.5,Digital Wallet,Online,6/29/2024,,12292,United States,Kentucky,South
TXN_2361835,CUST_02,Furniture,Item_15_FUR,26,5,130,Credit Card,In-store,2/5/2022,,7810,United States,North Carolina,South
TXN_2340343,CUST_06,Furniture,Item_11_FUR,20,9,180,Credit Card,In-store,1/21/2022,FALSE,-5319,United States,North Carolina,South
TXN_5167298,CUST_04,Furniture,Item_7_FUR,14,6,84,Cash,Online,12/30/2023,TRUE,6305,United States,California,West
TXN_3731986,CUST_22,Milk Products,Item_17_MILK,29,9,261,Digital Wallet,Online,7/23/2023,TRUE,7038,United States,Kentucky,South
TXN_5422631,CUST_09,Milk Products,,,8,52,Digital Wallet,In-store,1/12/2025,TRUE,-2396,United States,California,West
TXN_2490363,CUST_09,Milk Products,Item_16_MILK,27.5,2,55,Digital Wallet,Online,5/22/2022,,12922,United States,Texas,Central
TXN_9634894,CUST_15,Milk Products,,,10,275,Digital Wallet,Online,4/17/2022,,1191,United States,Utah,West
TXN_8685338,CUST_15,Milk Products,,,3,105,Credit Card,In-store,10/29/2023,,-1783,United States,Nebraska,Central
TXN_8425168,CUST_25,Milk Products,Item_16_MILK,27.5,7,192.5,Cash,In-store,3/12/2022,,5941,United States,Indiana,Central
TXN_9451794,CUST_24,Milk Products,Item_19_MILK,32,3,96,Credit Card,Online,1/28/2024,,7010,United States,New York,East
TXN_3424571,CUST_09,Milk Products,Item_6_MILK,12.5,7,87.5,Credit Card,Online,1/13/2023,FALSE,7230,United States,New York,East
TXN_1998771,CUST_25,Milk Products,Item_16_MILK,27.5,3,82.5,Digital Wallet,Online,11/7/2024,TRUE,12806,United States,New York,East
TXN_2780662,CUST_02,Milk Products,Item_19_MILK,32,10,320,Digital Wallet,In-store,1/19/2023,,-551,United States,Texas,Central
TXN_2414530,CUST_24,Milk Products,Item_8_MILK,15.5,8,124,Cash,Online,6/20/2024,,9799,United States,Texas,Central
TXN_5705131,CUST_19,Milk Products,Item_4_MILK,9.5,4,38,Digital Wallet,Online,3/27/2024,TRUE,5385,United States,Minnesota,Central
TXN_8215469,CUST_17,Milk Products,Item_23_MILK,38,10,380,Digital Wallet,In-store,3/16/2024,,9188,United States,Delaware,East
TXN_6989569,CUST_11,Milk Products,Item_21_MILK,35,2,70,Credit Card,In-store,1/17/2022,FALSE,5853,United States,Ohio,East
TXN_3831408,CUST_18,Milk Products,Item_1_MILK,5,10,50,Digital Wallet,Online,2/11/2022,TRUE,7773,United States,California,West
TXN_1249742,CUST_05,Milk Products,Item_24_MILK,39.5,10,395,Digital Wallet,Online,3/21/2024,,5689,United States,California,West
TXN_8809000,CUST_23,Milk Products,Item_3_MILK,8,3,24,Cash,In-store,1/10/2023,,8537,United States,California,West
TXN_5111184,CUST_19,Milk Products,Item_11_MILK,20,6,120,Credit Card,Online,7/18/2024,TRUE,10801,United States,Missouri,Central
TXN_4448047,CUST_03,Milk Products,Item_8_MILK,15.5,6,93,Credit Card,Online,6/15/2022,FALSE,11985,United States,Illinois,Central
TXN_8959624,CUST_09,Milk Products,Item_1_MILK,5,7,35,Digital Wallet,Online,12/18/2024,FALSE,13436,United States,Ohio,East
TXN_8136588,CUST_07,Milk Products,Item_16_MILK,27.5,7,192.5,Digital Wallet,In-store,10/24/2022,FALSE,9850,United States,Louisiana,South
TXN_6630594,CUST_07,Milk Products,Item_3_MILK,8,5,40,Cash,In-store,12/3/2023,,4589,United States,Louisiana,South
TXN_2611065,CUST_04,Milk Products,Item_15_MILK,26,8,208,Cash,In-store,2/5/2023,,241,United States,Texas,Central
TXN_2755139,CUST_21,Milk Products,Item_4_MILK,9.5,1,9.5,Digital Wallet,Online,12/19/2023,FALSE,14298,United States,New York,East
TXN_8759839,CUST_10,Milk Products,Item_2_MILK,6.5,1,6.5,Digital Wallet,Online,6/3/2024,FALSE,12631,United States,Ohio,East
TXN_2202698,CUST_16,Milk Products,Item_8_MILK,15.5,6,93,Digital Wallet,In-store,8/18/2022,FALSE,-766,United States,Ohio,East
TXN_7443511,CUST_08,Milk Products,Item_1_MILK,5,2,10,Digital Wallet,Online,5/7/2023,TRUE,9105,United States,Illinois,Central
TXN_4394615,CUST_20,Milk Products,Item_4_MILK,9.5,2,19,Credit Card,In-store,10/20/2024,FALSE,8391,United States,Illinois,Central
TXN_3755291,CUST_09,Milk Products,Item_2_MILK,6.5,1,6.5,Cash,Online,11/15/2022,,-6924,United States,Illinois,Central
TXN_8912717,CUST_05,Milk Products,Item_2_MILK,6.5,10,65,Credit Card,In-store,7/28/2022,,-4788,United States,California,West
TXN_6429566,CUST_01,Milk Products,Item_24_MILK,39.5,3,118.5,Cash,Online,3/8/2023,,5594,United States,Illinois,Central
TXN_4459526,CUST_11,Milk Products,Item_3_MILK,8,9,72,Cash,In-store,1/3/2022,FALSE,1425,United States,Illinois,Central
TXN_3317964,CUST_25,Milk Products,Item_8_MILK,15.5,2,31,Digital Wallet,In-store,7/1/2024,,8758,United States,Ohio,East
TXN_7571093,CUST_17,Milk Products,,,9,99,Digital Wallet,In-store,11/18/2022,,3206,United States,California,West
TXN_4160315,CUST_05,Milk Products,Item_19_MILK,32,9,288,Digital Wallet,Online,8/20/2022,,2969,United States,Ohio,East
TXN_5438923,CUST_03,Milk Products,Item_24_MILK,39.5,4,158,Credit Card,Online,7/21/2023,FALSE,-6050,United States,Ohio,East
TXN_5911306,CUST_21,Milk Products,,,8,268,Digital Wallet,Online,10/10/2022,TRUE,7040,United States,Colorado,West
TXN_5944361,CUST_01,Milk Products,Item_19_MILK,32,4,128,Credit Card,In-store,10/10/2022,FALSE,14508,United States,Colorado,West
TXN_9279646,CUST_08,Milk Products,Item_9_MILK,17,7,119,Credit Card,Online,10/11/2022,,-7284,United States,New Jersey,East
TXN_3841425,CUST_24,Milk Products,Item_8_MILK,15.5,6,93,Credit Card,In-store,10/1/2024,,6245,United States,New Jersey,East
TXN_6830801,CUST_14,Milk Products,Item_6_MILK,12.5,3,37.5,Credit Card,In-store,5/20/2022,FALSE,3116,United States,California,West
TXN_8870473,CUST_17,Milk Products,Item_13_MILK,23,1,23,Credit Card,In-store,5/29/2023,FALSE,-2871,United States,Massachusetts,East
TXN_6728454,CUST_08,Milk Products,Item_24_MILK,39.5,3,118.5,Credit Card,Online,10/17/2023,TRUE,15891,United States,New York,East
TXN_9987791,CUST_08,Milk Products,Item_22_MILK,36.5,2,73,Digital Wallet,In-store,10/7/2022,TRUE,10064,United States,North Carolina,South
TXN_5426614,CUST_19,Milk Products,Item_15_MILK,26,7,182,Digital Wallet,Online,8/6/2022,,15160,United States,Connecticut,East
TXN_7383288,CUST_10,Milk Products,,26,,,Digital Wallet,In-store,8/12/2022,,1016,United States,Arizona,West
TXN_8504691,CUST_08,Milk Products,Item_1_MILK,5,1,5,Credit Card,Online,12/21/2023,TRUE,11011,United States,Massachusetts,East
TXN_7647224,CUST_13,Milk Products,Item_1_MILK,5,7,35,Credit Card,In-store,3/19/2022,TRUE,-2163,United States,New York,East
TXN_7235181,CUST_22,Milk Products,Item_3_MILK,8,8,64,Digital Wallet,Online,12/13/2023,,-5263,United States,Texas,Central
TXN_9131959,CUST_01,Milk Products,Item_2_MILK,6.5,1,6.5,Credit Card,Online,1/11/2022,FALSE,-5238,United States,California,West
TXN_3331644,CUST_20,Milk Products,Item_16_MILK,27.5,8,220,Digital Wallet,Online,4/27/2024,TRUE,-133,United States,New York,East
TXN_3253186,CUST_04,Milk Products,Item_23_MILK,38,9,342,Cash,Online,9/14/2022,TRUE,10130,United States,North Carolina,South
TXN_1597974,CUST_08,Milk Products,Item_18_MILK,30.5,2,61,Cash,Online,10/20/2023,,13490,United States,Oklahoma,Central
TXN_4879732,CUST_21,Milk Products,Item_18_MILK,30.5,3,91.5,Cash,Online,2/27/2022,TRUE,5399,United States,New York,East
TXN_9917843,CUST_11,Milk Products,,,10,95,Digital Wallet,Online,3/4/2024,TRUE,191,United States,California,West
TXN_4602333,CUST_19,Milk Products,Item_14_MILK,24.5,10,245,Credit Card,Online,12/30/2024,TRUE,-4144,United States,California,West
TXN_1830813,CUST_15,Milk Products,Item_22_MILK,36.5,8,292,Credit Card,Online,11/5/2023,,10856,United States,New York,East
TXN_8355393,CUST_10,Milk Products,Item_17_MILK,29,5,145,Cash,In-store,1/24/2022,FALSE,1552,United States,Texas,Central
TXN_5372777,CUST_08,Milk Products,Item_1_MILK,5,6,30,Credit Card,Online,5/30/2022,TRUE,6706,United States,California,West
TXN_4298975,CUST_22,Milk Products,,,2,61,Digital Wallet,Online,12/18/2023,FALSE,-6157,United States,Colorado,West
TXN_3919101,CUST_18,Milk Products,Item_11_MILK,20,4,80,Digital Wallet,Online,5/22/2022,FALSE,6022,United States,Georgia,South
TXN_7993933,CUST_13,Milk Products,Item_13_MILK,23,6,138,Credit Card,Online,9/12/2022,,12730,United States,Georgia,South
TXN_4827758,CUST_06,Milk Products,Item_9_MILK,17,3,51,Cash,In-store,11/16/2023,,5326,United States,Montana,West
TXN_6440999,CUST_04,Milk Products,Item_8_MILK,15.5,2,31,Digital Wallet,Online,6/28/2022,,4104,United States,Wisconsin,Central
TXN_8955882,CUST_09,Milk Products,Item_13_MILK,23,10,230,Digital Wallet,Online,12/3/2023,,-462,United States,Texas,Central
TXN_4354993,CUST_15,Milk Products,Item_21_MILK,35,7,245,Cash,In-store,10/9/2023,,13346,United States,California,West
TXN_4797019,CUST_19,Milk Products,Item_13_MILK,23,6,138,Cash,Online,6/30/2023,FALSE,-5965,United States,California,West
TXN_9340286,CUST_19,Milk Products,Item_6_MILK,12.5,2,25,Cash,In-store,8/13/2024,FALSE,10558,United States,California,West
TXN_9443022,CUST_12,Milk Products,Item_15_MILK,26,2,52,Cash,In-store,3/27/2024,TRUE,-2564,United States,Washington,West
TXN_9793935,CUST_18,Milk Products,Item_18_MILK,30.5,7,213.5,Credit Card,In-store,10/4/2023,TRUE,12577,United States,California,West
TXN_8802743,CUST_23,Milk Products,Item_19_MILK,32,6,192,Credit Card,Online,9/17/2023,TRUE,12059,United States,Colorado,West
TXN_6126899,CUST_10,Milk Products,Item_13_MILK,23,7,161,Credit Card,In-store,11/8/2023,,8397,United States,Colorado,West
TXN_4759687,CUST_24,Milk Products,Item_2_MILK,6.5,10,65,Credit Card,Online,6/20/2023,TRUE,11664,United States,Colorado,West
TXN_4249343,CUST_22,Milk Products,Item_17_MILK,29,2,58,Digital Wallet,In-store,7/10/2022,FALSE,-3642,United States,Kentucky,South
TXN_6364377,CUST_10,Milk Products,Item_17_MILK,29,2,58,Credit Card,In-store,12/3/2024,FALSE,-2389,United States,California,West
TXN_9191575,CUST_01,Milk Products,Item_4_MILK,9.5,7,66.5,Digital Wallet,In-store,1/28/2024,,14269,United States,Florida,South
TXN_8935391,CUST_16,Milk Products,,,1,27.5,Credit Card,Online,9/6/2022,TRUE,6190,United States,Colorado,West
TXN_3375368,CUST_12,Milk Products,Item_11_MILK,20,1,20,Digital Wallet,In-store,4/8/2022,FALSE,15668,United States,Colorado,West
TXN_1909877,CUST_13,Milk Products,Item_19_MILK,32,10,320,Cash,Online,6/8/2024,TRUE,1946,United States,Michigan,Central
TXN_8755760,CUST_10,Milk Products,Item_13_MILK,23,9,207,Digital Wallet,In-store,10/22/2024,TRUE,12399,United States,Arizona,West
TXN_3743264,CUST_20,Milk Products,Item_20_MILK,33.5,2,67,Digital Wallet,In-store,12/27/2022,FALSE,8770,United States,New York,East
TXN_8360887,CUST_12,Milk Products,Item_22_MILK,36.5,10,365,Cash,Online,12/6/2024,FALSE,-3674,United States,Ohio,East
TXN_2028333,CUST_18,Milk Products,,,4,110,Digital Wallet,In-store,7/28/2024,TRUE,6869,United States,Texas,Central
TXN_9976272,CUST_23,Milk Products,Item_16_MILK,27.5,1,27.5,Credit Card,Online,8/22/2023,FALSE,13543,United States,Texas,Central
TXN_2992398,CUST_23,Milk Products,Item_13_MILK,23,1,23,Digital Wallet,In-store,9/13/2023,,-239,United States,Texas,Central
TXN_7263862,CUST_08,Milk Products,Item_2_MILK,6.5,8,52,Credit Card,In-store,7/8/2024,FALSE,8791,United States,North Carolina,South
TXN_5005963,CUST_12,Milk Products,Item_1_MILK,5,5,25,Credit Card,Online,3/27/2024,,1284,United States,New York,East
TXN_6964259,CUST_14,Milk Products,Item_6_MILK,12.5,6,75,Credit Card,Online,9/29/2023,FALSE,9264,United States,Florida,South
TXN_4385983,CUST_25,Milk Products,Item_13_MILK,23,3,69,Digital Wallet,Online,8/24/2024,,2832,United States,New York,East
TXN_9429754,CUST_14,Milk Products,Item_9_MILK,17,8,136,Cash,Online,8/27/2023,TRUE,-6016,United States,Illinois,Central
TXN_1750091,CUST_01,Milk Products,Item_4_MILK,9.5,1,9.5,Credit Card,In-store,6/19/2023,TRUE,-3170,United States,Illinois,Central
TXN_7205141,CUST_04,Milk Products,Item_5_MILK,11,1,11,Cash,In-store,5/29/2022,,14544,United States,Illinois,Central
TXN_9749789,CUST_18,Milk Products,Item_19_MILK,32,2,64,Credit Card,In-store,12/10/2024,FALSE,8239,United States,Michigan,Central
TXN_2694098,CUST_09,Milk Products,Item_11_MILK,20,10,200,Cash,Online,10/20/2024,,4588,United States,Louisiana,South
TXN_7958601,CUST_08,Milk Products,Item_15_MILK,26,1,26,Cash,Online,6/11/2022,TRUE,6486,United States,Iowa,Central
TXN_6322703,CUST_17,Milk Products,Item_1_MILK,5,2,10,Cash,In-store,7/11/2023,,-6792,United States,Ohio,East
TXN_7741209,CUST_07,Milk Products,Item_3_MILK,8,6,48,Cash,In-store,6/10/2024,FALSE,9624,United States,Virginia,South
TXN_6959357,CUST_07,Milk Products,Item_6_MILK,12.5,4,50,Cash,In-store,2/23/2023,TRUE,747,United States,California,West
TXN_5532386,CUST_02,Milk Products,Item_13_MILK,23,7,161,Credit Card,Online,3/19/2024,TRUE,15095,United States,Minnesota,Central
TXN_5366697,CUST_01,Milk Products,Item_1_MILK,5,1,5,Credit Card,In-store,7/25/2023,,-5186,United States,California,West
TXN_9170556,CUST_16,Milk Products,Item_1_MILK,5,7,35,Cash,In-store,5/28/2023,TRUE,5435,United States,Kentucky,South
TXN_9077506,CUST_22,Milk Products,Item_13_MILK,23,1,23,Credit Card,Online,7/11/2023,TRUE,15334,United States,Florida,South
TXN_8678885,CUST_21,Milk Products,Item_3_MILK,8,6,48,Cash,In-store,6/1/2022,,7890,United States,Florida,South
TXN_8664749,CUST_24,Milk Products,Item_7_MILK,14,7,98,Cash,In-store,8/17/2024,,7483,United States,New York,East
TXN_7705441,CUST_25,Milk Products,,26,,,Digital Wallet,Online,2/27/2022,FALSE,-7164,United States,California,West
TXN_4250712,CUST_24,Milk Products,Item_11_MILK,20,5,100,Credit Card,Online,10/17/2022,,-223,United States,Michigan,Central
TXN_4732308,CUST_14,Milk Products,Item_13_MILK,23,4,92,Credit Card,In-store,11/28/2022,,14638,United States,New York,East
TXN_2789621,CUST_05,Milk Products,Item_25_MILK,41,3,123,Digital Wallet,In-store,7/15/2023,FALSE,-6804,United States,California,West
TXN_1898388,CUST_17,Milk Products,Item_19_MILK,32,8,256,Credit Card,In-store,9/22/2023,FALSE,-873,United States,Texas,Central
TXN_9218611,CUST_01,Milk Products,Item_7_MILK,14,8,112,Digital Wallet,Online,12/16/2023,FALSE,-2430,United States,Pennsylvania,East
TXN_8988049,CUST_01,Milk Products,,8,,,Digital Wallet,In-store,6/27/2023,FALSE,8008,United States,Pennsylvania,East
TXN_3264150,CUST_19,Milk Products,Item_4_MILK,9.5,10,95,Credit Card,Online,3/24/2023,,549,United States,California,West
TXN_4777165,CUST_08,Milk Products,Item_3_MILK,8,1,8,Cash,In-store,6/1/2022,TRUE,-5751,United States,New York,East
TXN_8914114,CUST_16,Milk Products,,,8,112,Digital Wallet,In-store,9/22/2023,TRUE,-5927,United States,Texas,Central
TXN_1465531,CUST_20,Milk Products,Item_2_MILK,6.5,10,65,Credit Card,In-store,7/3/2024,TRUE,2583,United States,New York,East
TXN_1662766,CUST_18,Milk Products,Item_16_MILK,27.5,2,55,Digital Wallet,Online,5/19/2024,FALSE,4936,United States,Kentucky,South
TXN_6950644,CUST_13,Milk Products,Item_21_MILK,35,7,245,Credit Card,Online,11/20/2024,TRUE,-3593,United States,Arizona,West
TXN_6375978,CUST_23,Milk Products,Item_11_MILK,20,10,200,Digital Wallet,In-store,4/7/2022,FALSE,11898,United States,Iowa,Central
TXN_9472056,CUST_16,Milk Products,Item_8_MILK,15.5,7,108.5,Cash,In-store,6/22/2024,TRUE,4583,United States,Ohio,East
TXN_9501990,CUST_04,Milk Products,Item_1_MILK,5,5,25,Cash,In-store,2/18/2022,FALSE,-1409,United States,New Jersey,East
TXN_7145436,CUST_24,Milk Products,Item_24_MILK,39.5,8,316,Cash,In-store,8/18/2024,,-4960,United States,Missouri,Central
TXN_1530750,CUST_08,Milk Products,Item_1_MILK,5,2,10,Cash,Online,11/12/2022,TRUE,-5557,United States,California,West
TXN_5726935,CUST_09,Milk Products,Item_13_MILK,23,9,207,Credit Card,Online,2/23/2022,TRUE,634,United States,New York,East
TXN_9193765,CUST_11,Milk Products,Item_16_MILK,27.5,10,275,Digital Wallet,In-store,9/13/2023,,-1992,United States,California,West
TXN_2035631,CUST_14,Milk Products,Item_22_MILK,36.5,7,255.5,Cash,In-store,2/27/2024,,1976,United States,New York,East
TXN_9855768,CUST_02,Milk Products,Item_3_MILK,8,4,32,Cash,Online,2/6/2024,FALSE,12465,United States,Pennsylvania,East
TXN_7113206,CUST_09,Milk Products,,27.5,,,Digital Wallet,In-store,7/28/2023,,-5614,United States,Ohio,East
TXN_9619819,CUST_24,Milk Products,Item_7_MILK,14,9,126,Digital Wallet,In-store,11/8/2022,FALSE,-2992,United States,Ohio,East
TXN_2081389,CUST_05,Milk Products,Item_23_MILK,38,6,228,Digital Wallet,In-store,3/18/2024,FALSE,-3304,United States,California,West
TXN_4123250,CUST_12,Milk Products,Item_13_MILK,23,9,207,Cash,In-store,5/27/2024,,4330,United States,New York,East
TXN_4635088,CUST_11,Milk Products,Item_16_MILK,27.5,3,82.5,Digital Wallet,In-store,12/8/2022,FALSE,4439,United States,Washington,West
TXN_5398868,CUST_09,Milk Products,Item_24_MILK,39.5,9,355.5,Credit Card,In-store,4/18/2023,FALSE,-1521,United States,Washington,West
TXN_2764427,CUST_03,Milk Products,Item_18_MILK,30.5,8,244,Cash,In-store,7/16/2024,FALSE,11498,United States,Arkansas,South
TXN_6731052,CUST_11,Milk Products,Item_24_MILK,39.5,7,276.5,Digital Wallet,In-store,9/11/2024,TRUE,1221,United States,Arkansas,South
TXN_4237576,CUST_10,Milk Products,Item_6_MILK,12.5,8,100,Credit Card,In-store,9/13/2024,,6158,United States,Arkansas,South
TXN_5374169,CUST_24,Milk Products,Item_4_MILK,9.5,5,47.5,Credit Card,Online,2/24/2022,FALSE,1192,United States,Pennsylvania,East
TXN_2126674,CUST_16,Milk Products,,39.5,,,Digital Wallet,In-store,10/29/2024,FALSE,-1000,United States,California,West
TXN_8954821,CUST_14,Milk Products,,,9,45,Digital Wallet,In-store,6/12/2024,,-3810,United States,Michigan,Central
TXN_4963384,CUST_22,Milk Products,Item_6_MILK,12.5,2,25,Credit Card,Online,10/7/2024,FALSE,10664,United States,Virginia,South
TXN_9835267,CUST_23,Milk Products,Item_13_MILK,23,8,184,Credit Card,Online,7/15/2023,TRUE,-3574,United States,New York,East
TXN_1634027,CUST_05,Milk Products,Item_13_MILK,23,1,23,Digital Wallet,Online,2/3/2023,TRUE,8416,United States,Michigan,Central
TXN_1690344,CUST_11,Milk Products,Item_3_MILK,8,9,72,Cash,Online,1/9/2025,FALSE,13877,United States,Washington,West
TXN_7411959,CUST_22,Milk Products,Item_8_MILK,15.5,10,155,Credit Card,In-store,7/10/2022,,3814,United States,New York,East
TXN_8447557,CUST_15,Milk Products,Item_1_MILK,5,1,5,Cash,Online,8/16/2024,,14954,United States,California,West
TXN_5485024,CUST_09,Milk Products,Item_7_MILK,14,2,28,Digital Wallet,In-store,5/12/2024,FALSE,-6767,United States,California,West
TXN_3259882,CUST_03,Milk Products,Item_17_MILK,29,9,261,Digital Wallet,In-store,1/18/2023,FALSE,1954,United States,Florida,South
TXN_8508332,CUST_13,Milk Products,,,10,80,Digital Wallet,In-store,6/23/2022,,15744,United States,Florida,South
TXN_7221106,CUST_22,Milk Products,Item_1_MILK,5,8,40,Cash,In-store,3/15/2023,TRUE,-299,United States,California,West
TXN_2075749,CUST_04,Milk Products,Item_4_MILK,9.5,5,47.5,Cash,Online,11/7/2024,TRUE,-3880,United States,Pennsylvania,East
