"TransactionID","CustomerID","Category","Item","UnitPrice","Quantity","TotalSpent","PaymentMethod","Location","TransactionDate","DiscountApplied","Profit","Country","State","Region"
"TXN_1733096","CUST_10","Furniture","Item_11_FUR",20,8,160,"Cash","Online","2023-06-11","FALSE",-7175,"United States","Pennsylvania","East"
"TXN_4477147","CUST_20","Furniture","Item_2_FUR",6.5,1,6.5,"Cash","In-store","2022-04-28","TRUE",1129,"United States","Florida","South"
"TXN_2634971","CUST_02","Furniture","Item_11_FUR",20,2,40,"Credit Card","Online","2022-11-29","FALSE",9127,"United States","Washington","West"
"TXN_7437993","CUST_23","Furniture","Item_24_FUR",39.5,1,39.5,"Digital Wallet","In-store","2022-07-12","FALSE",13580,"United States","New York","East"
"TXN_8830035","CUST_17","Furniture","Item_25_FUR",41,10,410,"Digital Wallet","Online","2022-07-05","TRUE",11846,"United States","California","West"
"TXN_4142429","CUST_20","Furniture","Item_11_FUR",20,1,20,"Digital Wallet","Online","2022-12-14","TRUE",-5499,"United States","Illinois","Central"
"TXN_4373165","CUST_13","Furniture","Item_9_FUR",17,8,136,"Credit Card","Online","2024-05-03","TRUE",1571,"United States","Nebraska","Central"
"TXN_7061932","CUST_07","Furniture","Item_25_FUR",41,2,82,"Digital Wallet","In-store","2023-07-07","TRUE",1440,"United States","Illinois","Central"
"TXN_5416951","CUST_25","Furniture","Item_8_FUR",15.5,1,15.5,"Credit Card","In-store","2024-05-27","FALSE",7023,"United States","Oregon","West"
"TXN_3922622","CUST_19","Furniture","Item_24_FUR",39.5,4,158,"Digital Wallet","Online","2022-03-03","TRUE",12932,"United States","California","West"
"TXN_6770695","CUST_21","Furniture","Item_15_FUR",26,3,78,"Cash","In-store","2022-03-31","TRUE",11399,"United States","Kentucky","South"
"TXN_3849990","CUST_08","Furniture","Item_6_FUR",12.5,10,125,"Credit Card","Online","2022-01-27","FALSE",5159,"United States","California","West"
"TXN_9865472","CUST_24","Furniture","Item_25_FUR",41,1,41,"Digital Wallet","In-store","2023-05-18","TRUE",-5626,"United States","Ohio","East"
"TXN_8485060","CUST_01","Furniture","Item_11_FUR",20,6,120,"Digital Wallet","Online","2024-07-08","TRUE",5246,"United States","Texas","Central"
"TXN_9739398","CUST_11","Furniture","Item_20_FUR",33.5,5,167.5,"Digital Wallet","In-store","2022-07-09","TRUE",8577,"United States","New York","East"
"TXN_5326454","CUST_09","Furniture","Item_21_FUR",35,4,140,"Cash","Online","2022-05-06","FALSE",1908,"United States","California","West"
"TXN_6090746","CUST_05","Furniture","Item_12_FUR",21.5,2,43,"Cash","In-store","2022-03-02","TRUE",11328,"United States","Oregon","West"
"TXN_4907871","CUST_20","Furniture","Item_19_FUR",32,1,32,"Digital Wallet","Online","2023-04-26","FALSE",3440,"United States","California","West"
"TXN_6583758","CUST_14","Furniture","Item_8_FUR",15.5,6,93,"Cash","In-store","2024-04-21","TRUE",3612,"United States","Michigan","Central"
"TXN_4545070","CUST_06","Furniture","Item_5_FUR",11,3,33,"Cash","In-store","2024-08-13","TRUE",3859,"United States","Arizona","West"
"TXN_2663829","CUST_05","Furniture","Item_24_FUR",39.5,5,197.5,"Credit Card","In-store","2022-11-28","FALSE",15796,"United States","Kentucky","South"
"TXN_9034288","CUST_01","Furniture","Item_5_FUR",11,1,11,"Digital Wallet","Online","2022-04-09","FALSE",7022,"United States","Ohio","East"
"TXN_8192888","CUST_21","Furniture","Item_23_FUR",38,6,228,"Credit Card","In-store","2024-03-01","FALSE",2063,"United States","Michigan","Central"
"TXN_7722346","CUST_02","Furniture","Item_23_FUR",38,6,228,"Credit Card","In-store","2023-11-10","FALSE",-3253,"United States","Michigan","Central"
"TXN_5115935","CUST_05","Furniture","Item_11_FUR",20,4,80,"Credit Card","Online","2022-07-31","TRUE",6657,"United States","Texas","Central"
"TXN_8247054","CUST_15","Furniture","Item_2_FUR",6.5,10,65,"Digital Wallet","In-store","2025-01-09","TRUE",-2839,"United States","Michigan","Central"
"TXN_8774399","CUST_23","Furniture","Item_25_FUR",41,1,41,"Credit Card","In-store","2022-01-24","FALSE",8211,"United States","Texas","Central"
"TXN_8197683","CUST_21","Furniture","Item_3_FUR",8,2,16,"Cash","Online","2023-04-30","FALSE",5780,"United States","Washington","West"
"TXN_6962668","CUST_14","Furniture","Item_25_FUR",41,9,369,"Digital Wallet","In-store","2024-09-19","FALSE",341,"United States","Illinois","Central"
"TXN_6058992","CUST_14","Furniture","Item_15_FUR",26,7,182,"Credit Card","In-store","2022-08-24","FALSE",444,"United States","Virginia","South"
"TXN_9096772","CUST_21","Furniture","Item_6_FUR",12.5,3,37.5,"Digital Wallet","In-store","2022-12-30","TRUE",-6948,"United States","Ohio","East"
"TXN_7533515","CUST_05","Furniture","Item_6_FUR",12.5,2,25,"Credit Card","In-store","2023-02-13","TRUE",16059,"United States","North Carolina","South"
"TXN_2450206","CUST_24","Furniture","Item_1_FUR",5,9,45,"Credit Card","In-store","2023-07-21","TRUE",-4305,"United States","New York","East"
"TXN_1061282","CUST_06","Furniture","Item_16_FUR",27.5,2,55,"Digital Wallet","Online","2024-03-28","TRUE",13976,"United States","Texas","Central"
"TXN_4731654","CUST_13","Furniture","Item_23_FUR",38,3,114,"Credit Card","Online","2025-01-08","TRUE",6078,"United States","Oregon","West"
"TXN_1361359","CUST_12","Furniture","Item_21_FUR",35,9,315,"Digital Wallet","In-store","2022-03-19","FALSE",-6013,"United States","Maryland","East"
"TXN_8688342","CUST_12","Furniture","Item_25_FUR",41,10,410,"Digital Wallet","Online","2024-04-20","TRUE",15114,"United States","California","West"
"TXN_7273990","CUST_24","Furniture","Item_11_FUR",20,7,140,"Credit Card","Online","2024-06-27","FALSE",-5623,"United States","California","West"
"TXN_3674047","CUST_23","Furniture","Item_1_FUR",5,7,35,"Cash","Online","2024-07-10","FALSE",8508,"United States","North Carolina","South"
"TXN_7549064","CUST_03","Furniture","Item_20_FUR",33.5,4,134,"Digital Wallet","Online","2024-10-13","FALSE",8039,"United States","New York","East"
"TXN_1699208","CUST_09","Furniture","Item_1_FUR",5,7,35,"Cash","In-store","2022-04-06","FALSE",10813,"United States","Pennsylvania","East"
"TXN_9148620","CUST_12","Furniture","Item_20_FUR",33.5,10,335,"Digital Wallet","Online","2024-12-20","TRUE",13349,"United States","Delaware","East"
"TXN_5289156","CUST_18","Furniture","Item_24_FUR",39.5,4,158,"Credit Card","Online","2022-12-13","FALSE",-2639,"United States","California","West"
"TXN_5355489","CUST_25","Furniture","Item_3_FUR",8,1,8,"Digital Wallet","Online","2024-01-23","TRUE",13398,"United States","California","West"
"TXN_9536103","CUST_23","Furniture","Item_2_FUR",6.5,10,65,"Credit Card","In-store","2023-01-02","TRUE",9375,"United States","Illinois","Central"
"TXN_2647272","CUST_01","Furniture","Item_19_FUR",32,8,256,"Credit Card","In-store","2024-03-29","TRUE",5292,"United States","Colorado","West"
"TXN_4497413","CUST_02","Furniture","Item_8_FUR",15.5,10,155,"Digital Wallet","In-store","2022-06-30","FALSE",7542,"United States","California","West"
"TXN_1014253","CUST_01","Furniture","Item_14_FUR",24.5,9,220.5,"Credit Card","In-store","2023-01-15","TRUE",-4055,"United States","Texas","Central"
"TXN_5600366","CUST_24","Furniture","Item_20_FUR",33.5,5,167.5,"Digital Wallet","In-store","2022-12-22","FALSE",11490,"United States","New York","East"
"TXN_7767182","CUST_18","Furniture","Item_21_FUR",35,5,175,"Cash","Online","2024-11-13","FALSE",-6883,"United States","Florida","South"
"TXN_3599726","CUST_06","Furniture","Item_2_FUR",6.5,2,13,"Cash","In-store","2022-11-25","TRUE",5667,"United States","Florida","South"
"TXN_2095657","CUST_16","Furniture","Item_25_FUR",41,6,246,"Credit Card","Online","2023-09-26","TRUE",5953,"United States","Colorado","West"
"TXN_1734171","CUST_04","Furniture","Item_18_FUR",30.5,2,61,"Cash","In-store","2024-09-29","TRUE",13568,"United States","Texas","Central"
"TXN_4096416","CUST_18","Furniture","Item_23_FUR",38,9,342,"Digital Wallet","Online","2022-08-15","FALSE",11406,"United States","New York","East"
"TXN_5342329","CUST_19","Furniture","Item_11_FUR",20,9,180,"Cash","Online","2023-09-29","TRUE",15790,"United States","Texas","Central"
"TXN_8598964","CUST_05","Furniture","Item_7_FUR",14,5,70,"Credit Card","Online","2023-04-29","TRUE",-6170,"United States","Texas","Central"
"TXN_2260411","CUST_12","Furniture","Item_1_FUR",5,9,45,"Credit Card","In-store","2024-10-02","TRUE",7496,"United States","Arizona","West"
"TXN_8622563","CUST_18","Furniture","Item_1_FUR",5,7,35,"Digital Wallet","Online","2024-12-06","TRUE",13475,"United States","Maryland","East"
"TXN_9826370","CUST_25","Furniture","Item_6_FUR",12.5,4,50,"Credit Card","In-store","2024-02-21","FALSE",12113,"United States","Washington","West"
"TXN_6897096","CUST_06","Furniture","Item_14_FUR",24.5,10,245,"Credit Card","In-store","2022-06-25","TRUE",3549,"United States","Texas","Central"
"TXN_6136154","CUST_19","Furniture","Item_8_FUR",15.5,7,108.5,"Digital Wallet","In-store","2024-07-02","TRUE",-679,"United States","Connecticut","East"
"TXN_7409573","CUST_09","Furniture","Item_25_FUR",41,9,369,"Digital Wallet","Online","2022-07-11","TRUE",6668,"United States","California","West"
"TXN_7987242","CUST_10","Furniture","Item_3_FUR",8,4,32,"Cash","Online","2023-11-05","TRUE",-6064,"United States","Oregon","West"
"TXN_3998952","CUST_18","Furniture","Item_14_FUR",24.5,2,49,"Digital Wallet","In-store","2023-12-12","FALSE",9875,"United States","North Carolina","South"
"TXN_9850952","CUST_06","Furniture","Item_2_FUR",6.5,1,6.5,"Digital Wallet","In-store","2023-09-14","TRUE",-3455,"United States","Texas","Central"
"TXN_3961169","CUST_13","Furniture","Item_21_FUR",35,8,280,"Cash","In-store","2022-11-16","TRUE",9530,"United States","Texas","Central"
"TXN_3432541","CUST_10","Furniture","Item_13_FUR",23,8,184,"Cash","Online","2023-04-01","TRUE",-6585,"United States","Massachusetts","East"
"TXN_4469798","CUST_12","Furniture","Item_11_FUR",20,6,120,"Digital Wallet","In-store","2022-05-04","TRUE",15059,"United States","Georgia","South"
"TXN_6170543","CUST_08","Furniture","Item_2_FUR",6.5,1,6.5,"Credit Card","In-store","2024-11-13","TRUE",-5675,"United States","Illinois","Central"
"TXN_4239928","CUST_05","Furniture","Item_23_FUR",38,5,190,"Cash","Online","2022-10-30","FALSE",838,"United States","Oklahoma","Central"
"TXN_9391758","CUST_07","Furniture","Item_15_FUR",26,6,156,"Credit Card","Online","2024-09-23","FALSE",10121,"United States","Georgia","South"
"TXN_8481601","CUST_23","Furniture","Item_2_FUR",6.5,2,13,"Digital Wallet","Online","2022-06-29","TRUE",11204,"United States","Florida","South"
"TXN_8944977","CUST_08","Furniture","Item_6_FUR",12.5,10,125,"Digital Wallet","Online","2024-11-14","TRUE",3526,"United States","Tennessee","South"
"TXN_1474758","CUST_16","Furniture","Item_24_FUR",39.5,4,158,"Credit Card","In-store","2023-04-08","TRUE",2621,"United States","Massachusetts","East"
"TXN_3678974","CUST_25","Furniture","Item_5_FUR",11,2,22,"Credit Card","In-store","2024-10-05","TRUE",10871,"United States","Florida","South"
"TXN_8666651","CUST_03","Furniture","Item_7_FUR",14,8,112,"Credit Card","In-store","2023-08-02","TRUE",-1710,"United States","Texas","Central"
"TXN_6334800","CUST_09","Furniture","Item_7_FUR",14,8,112,"Digital Wallet","Online","2024-07-31","FALSE",-1171,"United States","Washington","West"
"TXN_7593483","CUST_18","Furniture","Item_11_FUR",20,7,140,"Cash","In-store","2023-07-26","FALSE",2006,"United States","Nevada","West"
"TXN_1876426","CUST_09","Furniture","Item_2_FUR",6.5,1,6.5,"Cash","Online","2022-05-27","TRUE",-6662,"United States","Pennsylvania","East"
"TXN_8207498","CUST_19","Furniture","Item_10_FUR",18.5,10,185,"Cash","Online","2022-04-11","FALSE",-6386,"United States","California","West"
"TXN_3619946","CUST_18","Furniture","Item_5_FUR",11,9,99,"Cash","In-store","2022-05-04","FALSE",11361,"United States","Texas","Central"
"TXN_9238218","CUST_08","Furniture","Item_10_FUR",18.5,1,18.5,"Cash","In-store","2022-10-14","FALSE",15184,"United States","Michigan","Central"
"TXN_1207317","CUST_21","Furniture","Item_24_FUR",39.5,3,118.5,"Digital Wallet","Online","2024-09-13","TRUE",14485,"United States","Connecticut","East"
"TXN_1003865","CUST_15","Furniture","Item_2_FUR",6.5,5,32.5,"Cash","Online","2022-03-12","FALSE",3762,"United States","California","West"
"TXN_4191194","CUST_13","Furniture","Item_7_FUR",14,7,98,"Digital Wallet","In-store","2023-04-01","TRUE",-2889,"United States","Texas","Central"
"TXN_4730708","CUST_12","Furniture","Item_6_FUR",12.5,7,87.5,"Digital Wallet","In-store","2024-08-09","FALSE",4398,"United States","Michigan","Central"
"TXN_6272697","CUST_16","Furniture","Item_6_FUR",12.5,4,50,"Cash","Online","2022-06-21","FALSE",-1677,"United States","Georgia","South"
"TXN_6271059","CUST_10","Furniture","Item_3_FUR",8,1,8,"Digital Wallet","Online","2024-03-17","FALSE",5673,"United States","Pennsylvania","East"
"TXN_5913765","CUST_25","Furniture","Item_21_FUR",35,7,245,"Cash","In-store","2024-01-28","TRUE",-7184,"United States","New York","East"
"TXN_8362951","CUST_21","Furniture","Item_20_FUR",33.5,6,201,"Credit Card","Online","2022-04-07","TRUE",4273,"United States","Texas","Central"
"TXN_5903404","CUST_16","Furniture","Item_19_FUR",32,1,32,"Digital Wallet","In-store","2024-08-08","FALSE",6326,"United States","Florida","South"
"TXN_6968704","CUST_09","Furniture","Item_22_FUR",36.5,4,146,"Credit Card","In-store","2024-12-20","FALSE",13146,"United States","Pennsylvania","East"
"TXN_8267402","CUST_16","Furniture","Item_20_FUR",33.5,5,167.5,"Cash","Online","2023-01-24","TRUE",13199,"United States","New York","East"
"TXN_2864845","CUST_16","Furniture","Item_5_FUR",11,1,11,"Digital Wallet","Online","2024-07-01","TRUE",5061,"United States","Washington","West"
"TXN_8186546","CUST_14","Furniture","Item_25_FUR",41,1,41,"Cash","In-store","2023-11-13","TRUE",1513,"United States","Arizona","West"
"TXN_7784402","CUST_20","Furniture","Item_2_FUR",6.5,10,65,"Cash","In-store","2022-06-07","TRUE",11924,"United States","Florida","South"
"TXN_9929561","CUST_13","Furniture","Item_21_FUR",35,5,175,"Credit Card","In-store","2024-02-28","TRUE",10184,"United States","Pennsylvania","East"
"TXN_9248541","CUST_16","Furniture","Item_25_FUR",41,1,41,"Credit Card","Online","2024-10-17","TRUE",7794,"United States","Florida","South"
"TXN_9579985","CUST_11","Furniture","Item_11_FUR",20,8,160,"Digital Wallet","In-store","2022-02-23","TRUE",11419,"United States","Texas","Central"
"TXN_7804471","CUST_22","Furniture","Item_2_FUR",6.5,6,39,"Credit Card","In-store","2022-07-16","FALSE",9487,"United States","California","West"
"TXN_3599152","CUST_03","Furniture","Item_1_FUR",5,7,35,"Digital Wallet","In-store","2022-03-29","FALSE",7996,"United States","Texas","Central"
"TXN_4910983","CUST_13","Furniture","Item_25_FUR",41,9,369,"Credit Card","In-store","2023-04-04","FALSE",5012,"United States","Florida","South"
"TXN_3340219","CUST_13","Furniture","Item_9_FUR",17,4,68,"Cash","Online","2023-05-09","FALSE",15341,"United States","Washington","West"
"TXN_9699592","CUST_24","Furniture","Item_21_FUR",35,5,175,"Credit Card","In-store","2023-04-02","FALSE",7220,"United States","Minnesota","Central"
"TXN_1456719","CUST_03","Furniture","Item_19_FUR",32,2,64,"Cash","Online","2022-10-25","TRUE",-7267,"United States","Indiana","Central"
"TXN_1949455","CUST_25","Furniture","Item_25_FUR",41,3,123,"Digital Wallet","Online","2022-01-23","TRUE",-125,"United States","California","West"
"TXN_4565043","CUST_09","Furniture","Item_24_FUR",39.5,1,39.5,"Credit Card","Online","2023-08-29","TRUE",3606,"United States","Georgia","South"
"TXN_9856856","CUST_17","Furniture","Item_15_FUR",26,9,234,"Digital Wallet","In-store","2024-04-25","TRUE",13761,"United States","Texas","Central"
"TXN_1746209","CUST_20","Furniture","Item_8_FUR",15.5,8,124,"Cash","In-store","2022-08-18","FALSE",6007,"United States","New York","East"
"TXN_4436938","CUST_12","Furniture","Item_15_FUR",26,9,234,"Cash","In-store","2023-05-18","FALSE",6865,"United States","North Carolina","South"
"TXN_6012297","CUST_18","Furniture","Item_6_FUR",12.5,5,62.5,"Digital Wallet","Online","2024-08-26","FALSE",7602,"United States","California","West"
"TXN_6308905","CUST_22","Furniture","Item_11_FUR",20,10,200,"Cash","Online","2024-04-21","TRUE",-2873,"United States","Georgia","South"
"TXN_9537013","CUST_21","Furniture","Item_15_FUR",26,10,260,"Credit Card","Online","2024-07-10","TRUE",-5997,"United States","Ohio","East"
"TXN_6774418","CUST_17","Furniture","Item_25_FUR",41,5,205,"Digital Wallet","In-store","2023-04-07","TRUE",3864,"United States","Ohio","East"
"TXN_3031828","CUST_07","Furniture","Item_3_FUR",8,3,24,"Digital Wallet","In-store","2025-01-02","TRUE",-6412,"United States","North Carolina","South"
"TXN_1143548","CUST_12","Furniture","Item_21_FUR",35,4,140,"Credit Card","In-store","2022-01-04","FALSE",1439,"United States","New Jersey","East"
"TXN_3923869","CUST_14","Furniture","Item_8_FUR",15.5,4,62,"Cash","In-store","2022-08-30","FALSE",11443,"United States","New Jersey","East"
"TXN_1446414","CUST_10","Furniture","Item_20_FUR",33.5,7,234.5,"Credit Card","In-store","2022-04-09","TRUE",-6882,"United States","Illinois","Central"
"TXN_6672762","CUST_05","Furniture","Item_25_FUR",41,4,164,"Digital Wallet","Online","2022-09-30","TRUE",1087,"United States","North Carolina","South"
"TXN_6867742","CUST_04","Furniture","Item_11_FUR",20,5,100,"Cash","Online","2024-01-05","TRUE",-42,"United States","Illinois","Central"
"TXN_9424217","CUST_17","Furniture","Item_6_FUR",12.5,3,37.5,"Cash","Online","2022-12-21","TRUE",4826,"United States","New York","East"
"TXN_6393003","CUST_12","Furniture","Item_10_FUR",18.5,8,148,"Credit Card","Online","2024-10-08","FALSE",-5939,"United States","Tennessee","South"
"TXN_7060106","CUST_04","Furniture","Item_5_FUR",11,1,11,"Digital Wallet","Online","2024-05-07","FALSE",9691,"United States","California","West"
"TXN_2796296","CUST_23","Furniture","Item_2_FUR",6.5,3,19.5,"Digital Wallet","Online","2023-01-25","TRUE",-6423,"United States","California","West"
"TXN_9423890","CUST_12","Furniture","Item_1_FUR",5,9,45,"Cash","In-store","2022-04-05","FALSE",12019,"United States","Florida","South"
"TXN_6318554","CUST_17","Furniture","Item_15_FUR",26,6,156,"Cash","Online","2024-04-23","TRUE",1118,"United States","Ohio","East"
"TXN_7108681","CUST_11","Furniture","Item_23_FUR",38,8,304,"Cash","Online","2022-02-01","FALSE",-3378,"United States","Texas","Central"
"TXN_5391293","CUST_07","Furniture","Item_11_FUR",20,8,160,"Digital Wallet","Online","2024-12-29","FALSE",8982,"United States","Tennessee","South"
"TXN_5358328","CUST_20","Furniture","Item_7_FUR",14,6,84,"Cash","Online","2023-04-29","FALSE",-14,"United States","Texas","Central"
"TXN_8303338","CUST_04","Furniture","Item_2_FUR",6.5,7,45.5,"Digital Wallet","Online","2022-02-27","TRUE",2099,"United States","Georgia","South"
"TXN_4694065","CUST_16","Furniture","Item_3_FUR",8,5,40,"Digital Wallet","Online","2023-04-19","FALSE",15703,"United States","Ohio","East"
"TXN_5537108","CUST_09","Furniture","Item_11_FUR",20,4,80,"Credit Card","Online","2022-01-16","FALSE",-2461,"United States","Virginia","South"
"TXN_8640842","CUST_07","Furniture","Item_11_FUR",20,3,60,"Cash","Online","2024-09-22","FALSE",5970,"United States","California","West"
"TXN_3520780","CUST_03","Furniture","Item_10_FUR",18.5,3,55.5,"Digital Wallet","In-store","2022-04-30","TRUE",-13,"United States","California","West"
"TXN_1284960","CUST_01","Furniture","Item_1_FUR",5,1,5,"Cash","Online","2024-08-17","TRUE",2226,"United States","Virginia","South"
"TXN_5897477","CUST_05","Furniture","Item_24_FUR",39.5,9,355.5,"Cash","In-store","2022-04-16","FALSE",4970,"United States","North Carolina","South"
"TXN_4985546","CUST_04","Furniture","Item_18_FUR",30.5,8,244,"Credit Card","Online","2023-09-03","TRUE",4125,"United States","Texas","Central"
"TXN_8015744","CUST_23","Furniture","Item_10_FUR",18.5,7,129.5,"Credit Card","In-store","2024-03-07","TRUE",-2770,"United States","Pennsylvania","East"
"TXN_5714071","CUST_23","Furniture","Item_6_FUR",12.5,6,75,"Cash","Online","2023-02-12","TRUE",2490,"United States","Texas","Central"
"TXN_7683478","CUST_06","Furniture","Item_8_FUR",15.5,5,77.5,"Cash","In-store","2023-02-18","FALSE",4578,"United States","Oregon","West"
"TXN_7572090","CUST_09","Furniture","Item_2_FUR",6.5,5,32.5,"Credit Card","Online","2023-01-18","FALSE",3223,"United States","Washington","West"
"TXN_7580375","CUST_10","Furniture","Item_7_FUR",14,8,112,"Digital Wallet","In-store","2023-10-17","FALSE",-4261,"United States","California","West"
"TXN_8831976","CUST_19","Furniture","Item_9_FUR",17,5,85,"Cash","In-store","2022-07-15","FALSE",12637,"United States","California","West"
"TXN_1752239","CUST_06","Furniture","Item_21_FUR",35,10,350,"Cash","In-store","2023-12-05","TRUE",-3075,"United States","California","West"
"TXN_5976886","CUST_10","Furniture","Item_23_FUR",38,4,152,"Credit Card","In-store","2022-07-11","FALSE",-7117,"United States","California","West"
"TXN_4366763","CUST_09","Furniture","Item_11_FUR",20,3,60,"Credit Card","Online","2022-07-19","FALSE",4111,"United States","New York","East"
"TXN_2256792","CUST_08","Furniture","Item_8_FUR",15.5,8,124,"Digital Wallet","Online","2022-04-14","FALSE",8362,"United States","Louisiana","South"
"TXN_5380026","CUST_08","Furniture","Item_2_FUR",6.5,10,65,"Credit Card","Online","2022-07-08","FALSE",4563,"United States","California","West"
"TXN_6988754","CUST_09","Furniture","Item_17_FUR",29,5,145,"Credit Card","In-store","2024-03-15","FALSE",-1900,"United States","California","West"
"TXN_1422416","CUST_03","Furniture","Item_4_FUR",9.5,2,19,"Credit Card","Online","2022-01-21","FALSE",5969,"United States","Arkansas","South"
"TXN_1326495","CUST_16","Furniture","Item_21_FUR",35,2,70,"Cash","In-store","2024-06-26","TRUE",9119,"United States","Florida","South"
"TXN_8773755","CUST_21","Furniture","Item_10_FUR",18.5,7,129.5,"Digital Wallet","In-store","2024-08-09","FALSE",-2123,"United States","Colorado","West"
"TXN_9536237","CUST_20","Furniture","Item_11_FUR",20,9,180,"Credit Card","Online","2023-09-12","TRUE",10190,"United States","Ohio","East"
"TXN_6172140","CUST_19","Furniture","Item_22_FUR",36.5,4,146,"Cash","Online","2024-05-30","TRUE",-3709,"United States","Ohio","East"
"TXN_6615544","CUST_07","Furniture","Item_5_FUR",11,1,11,"Digital Wallet","Online","2024-09-01","FALSE",9072,"United States","Texas","Central"
"TXN_5594869","CUST_17","Furniture","Item_11_FUR",20,4,80,"Cash","Online","2023-04-07","TRUE",8244,"United States","Michigan","Central"
"TXN_9923886","CUST_08","Furniture","Item_11_FUR",20,7,140,"Cash","Online","2024-08-08","FALSE",2701,"United States","Ohio","East"
"TXN_4620016","CUST_05","Furniture","Item_12_FUR",21.5,7,150.5,"Credit Card","In-store","2023-08-02","FALSE",-5060,"United States","Washington","West"
"TXN_4215500","CUST_09","Furniture","Item_23_FUR",38,9,342,"Digital Wallet","Online","2022-12-10","FALSE",4379,"United States","Missouri","Central"
"TXN_7505689","CUST_12","Furniture","Item_5_FUR",11,4,44,"Credit Card","Online","2023-04-15","FALSE",10652,"United States","Vermont","East"
"TXN_7753152","CUST_10","Furniture","Item_25_FUR",41,8,328,"Cash","In-store","2024-05-20","TRUE",11875,"United States","Texas","Central"
"TXN_3676551","CUST_20","Furniture","Item_2_FUR",6.5,8,52,"Digital Wallet","In-store","2022-10-02","TRUE",5518,"United States","New York","East"
"TXN_6938910","CUST_06","Furniture","Item_7_FUR",14,4,56,"Credit Card","In-store","2023-08-02","TRUE",-1262,"United States","Pennsylvania","East"
"TXN_6651579","CUST_02","Furniture","Item_5_FUR",11,8,88,"Credit Card","Online","2024-10-16","TRUE",11232,"United States","Texas","Central"
"TXN_4304514","CUST_10","Furniture","Item_3_FUR",8,8,64,"Cash","Online","2022-03-31","FALSE",5227,"United States","New York","East"
"TXN_1589489","CUST_01","Furniture","Item_11_FUR",20,3,60,"Digital Wallet","In-store","2023-05-18","FALSE",-5611,"United States","New York","East"
"TXN_8430438","CUST_18","Furniture","Item_15_FUR",26,1,26,"Cash","In-store","2025-01-14","TRUE",7134,"United States","Illinois","Central"
"TXN_4532532","CUST_13","Furniture","Item_8_FUR",15.5,2,31,"Cash","Online","2024-11-21","TRUE",8878,"United States","New York","East"
"TXN_7779819","CUST_08","Furniture","Item_17_FUR",29,3,87,"Digital Wallet","Online","2024-10-30","TRUE",-191,"United States","Ohio","East"
"TXN_8160360","CUST_13","Furniture","Item_2_FUR",6.5,10,65,"Digital Wallet","In-store","2023-06-14","TRUE",5749,"United States","California","West"
"TXN_9173957","CUST_09","Furniture","Item_21_FUR",35,7,245,"Digital Wallet","Online","2023-04-23","TRUE",6151,"United States","Illinois","Central"
"TXN_6835888","CUST_05","Furniture","Item_20_FUR",33.5,6,201,"Digital Wallet","Online","2022-10-04","TRUE",2744,"United States","Indiana","Central"
"TXN_5939026","CUST_01","Furniture","Item_6_FUR",12.5,6,75,"Digital Wallet","In-store","2024-07-01","FALSE",5139,"United States","Ohio","East"
"TXN_2640121","CUST_06","Furniture","Item_21_FUR",35,6,210,"Digital Wallet","Online","2022-12-10","FALSE",-3479,"United States","California","West"
"TXN_5926411","CUST_06","Furniture","Item_25_FUR",41,3,123,"Credit Card","In-store","2024-12-26","FALSE",-1146,"United States","Texas","Central"
"TXN_8403668","CUST_22","Furniture","Item_23_FUR",38,3,114,"Credit Card","In-store","2024-04-27","FALSE",6210,"United States","Illinois","Central"
"TXN_1632221","CUST_18","Furniture","Item_4_FUR",9.5,1,9.5,"Credit Card","Online","2022-09-04","TRUE",3214,"United States","Illinois","Central"
"TXN_2386101","CUST_14","Furniture","Item_25_FUR",41,10,410,"Digital Wallet","In-store","2025-01-04","TRUE",12577,"United States","Ohio","East"
"TXN_9401576","CUST_18","Furniture","Item_19_FUR",32,7,224,"Credit Card","In-store","2023-01-01","TRUE",8794,"United States","California","West"
"TXN_2893014","CUST_07","Furniture","Item_6_FUR",12.5,9,112.5,"Digital Wallet","Online","2023-06-29","TRUE",6856,"United States","New York","East"
"TXN_2406868","CUST_25","Furniture","Item_19_FUR",32,3,96,"Digital Wallet","In-store","2023-07-12","FALSE",13811,"United States","California","West"
"TXN_1511916","CUST_08","Furniture","Item_24_FUR",39.5,10,395,"Credit Card","In-store","2023-01-19","FALSE",4709,"United States","California","West"
"TXN_4632830","CUST_09","Furniture","Item_4_FUR",9.5,6,57,"Credit Card","In-store","2023-05-09","FALSE",1067,"United States","California","West"
"TXN_7979491","CUST_20","Furniture","Item_6_FUR",12.5,2,25,"Digital Wallet","Online","2024-08-29","TRUE",11873,"United States","California","West"
"TXN_9017500","CUST_09","Furniture","Item_11_FUR",20,3,60,"Credit Card","In-store","2022-12-03","FALSE",11937,"United States","Nebraska","Central"
"TXN_2759881","CUST_12","Furniture","Item_24_FUR",39.5,3,118.5,"Digital Wallet","In-store","2024-11-16","TRUE",5016,"United States","Illinois","Central"
"TXN_7586036","CUST_16","Furniture","Item_8_FUR",15.5,1,15.5,"Cash","In-store","2024-05-23","FALSE",12299,"United States","New Hampshire","East"
"TXN_1374547","CUST_22","Furniture","Item_1_FUR",5,6,30,"Credit Card","Online","2022-04-13","TRUE",394,"United States","Pennsylvania","East"
"TXN_2315468","CUST_24","Furniture","Item_24_FUR",39.5,2,79,"Cash","In-store","2023-06-23","TRUE",12162,"United States","Texas","Central"
